,TweetID,Username,Text,CreateDate,Biased,Keyword
155,1223286060366598144,dreadnought1983,"if israel is a jewish country and has a right to be jewish if ghana is a black country and has a right to be black then why dont we have the right to keep a white country white

 united states navy commander and world war two veteran george lincoln rockwell httpstcodwn6anf70p",20200131 1644590000,0,israel
156,1229152388851929091,mslethu,"1 chronicles 410
�and jabez called on the god of israel saying �oh that you would bless me indeed and enlarge my territory that your hand would be with me and that you would keep me from evil that i may not cause pain� so god granted him what he requested�

i asked",20200216 2115400000,0,israel
157,1231141483618668544,henshawblaze,lool the only higher power that has a covenant with israel is britain and american considering they the god ma of the planet as we have it today yeah god got a covenant with israel,20200222 0859370000,0,israel
158,1245198981006835713,abdallaha92,shirasilkoff jasminelev4 samslamdunkiam some view israel as a way of dumping off their jewish populations jews cant live in new york if they move to tel aviv others view israel as a western bulwark pushing western culture on middle east mohammadean savages,20200401 0359060000,0,israel
159,1217914471005544450,nlygo,unbelievable at tower hamlets once again antiisrael corbynites are attacking the definition of antisemitism they just want the right to hate jews and are unhappy the council disagree with them expect trouble this evening httpstco00sd3fxfjb,20200116 2100120000,0,israel
160,1238961306465718272,glennbelot,rt jsolomonreports france spain and israel take more drastic actions to slow virus outbreak httpstco8rfuzdbpuf,20200314 2252480000,0,israel
161,1219417914656165890,negerikaya2,israel remains everything that south africa aspired to become but with a greater and more accomplished thirst for genocide,20200121 0034210000,1,israel
162,1216095735369863169,bw400cn,"if iran ever got to possess let alone detonate a nuclear weapon israel would obliterate mulitple iranian military targets within hours 
 
israel is reckoned to have between 60 and 90 nuclear devices available 
 
",20200111 2033110000,0,israel
163,1222708257648594944,chismosa2212,rt 0rf uh oh big story on proisrael money in politics i guess everyone who talks about it is now antisemitic like ilhanmn,20200130 0229000000,0,israel
164,1244075998049521664,umesh2924,rt swamy39 i learn from media that there have been no deaths due to covid19 in israel if so some will take it as a jewish conspiracy,20200329 0136460000,0,israel
165,1242192891444891648,elitepercyjack,rt timesofisrael bank of israel to buy nis 50 billion in bonds to steady sinking economy httpstcojx3910irrv,20200323 2053580000,0,israel
166,1254128501701017601,themmexchange,"israel researchers launch clinical trials to test cbd as covid19 treatment supplement 

httpstcorg3nuloqvj mme marijuana cannabis cbd israel covid19 httpstcoc6xtrjepgm",20200425 1921500000,0,israel
167,1213256629757628416,catalenanikole,flashback israel wanted to kill alquds leader soleimani but obama tipped off iran httpstco8t4twdnizd via gatewaypundit,20200104 0031360000,0,israel
168,1217382969641521152,knightrgb,ployalties israel is a blatant apartheid state committing genocide on live stream video while influencing the world with extreme wealth and perversely nefarious activities to repress any protest against them,20200115 0948120000,1,israel
169,1250961005955309568,dygnuradilah,israel is shutting down covid19 clinics in palestine and they arrested the staff palestinians don�t even have the right to get tested for corona during a pandemic i�m so tired of seeing my peoples basic human rights constantly being violated,20200417 0135200000,0,israel
170,1241224091958468608,zikriasalar,rt spectatorindex just in israel reports first coronavirus death,20200321 0444190000,0,israel
171,1216725210507902979,gdragongiant,maanlichtt oulosp i repeat greece did not sign any deal with any of those countries egypt and israel included if this is what you have been told then chose your sources more carefully,20200113 1414300000,0,israel
172,1220477395444142080,thomasjwells82,president realdonaldtrump promised he would move the us embassy in israel to jerusalem and he kept that promise thank you prime minister netanyahu for meeting at our new usembassyjlm httpstco3aqejbqjl0,20200123 2244210000,0,israel
173,1247908016097300481,dylannewball,rt youversion hear o israel the lord our god the lord is one httpstcowpxfqggzqx,20200408 1523500000,0,israel
174,1247186241331712003,naphisoc,"bds founder it is ok to not boycott israel if they develop a ncov vaccine  it appears israel is on track to start vaccinating its population june 1 

i really think the bds people should boycott the vaccine
this is total hypocrisy httpstcoeerazz6jzq",20200406 1535460000,0,israel
175,1215105616114606080,1dittlinger,trump democrats in congress are antisemitic� �totally against israel� httpstco3ioc28naxu via breitbartnews,20200109 0258490000,0,israel
176,1229588480717676547,deephotstorm,irshada46576253 tarekfatah narendramodi pmoindia we should prepare like israel and china,20200218 0208330000,0,israel
177,1238921841411887104,ev1hasanopinion,"spot the difference

benjamin netanyahu enforces a 14day quarantine for all new arrivals to israel leftists shout �racist�

jacinda ardern announces the exact same thing for new zealand leftists praise her as a �hero�

excuse my confusion",20200314 2015590000,0,israel
178,1248586574809489408,pixiehalos,labour�s keirstarmer will soon learn lesson jeremycorbyn didnt heed no amount of capitulation to israel lobby can ever be enough these enemies of basic human rights and dignity for palestinians take every concession as an invitation to demand more httpstcouwiqygpepx,20200410 1220110000,0,israel
179,1224869302316257281,gabriel67891734,since its birth israel has worked to drive the palestinian people out of their homes and off their lands � it has never yearned for peace httpstcozmrvkqhihn,20200205 0136130000,1,israel
180,1245178409195634689,duksyg,excellent anticoronavirus ad from israel very little hebrew at end but understandable by nonhebrew speakers scary but this is a time when we should have some healthy fear hope everyone stays safe please share httpstcoxuv8kxb71c,20200401 0237210000,0,israel
181,1232823577566531585,realkenh,mbueckert well investigating israel hits a little too close to home it might draw comparisons to canada�s treatment of indigenous people�s and we can�t have that,20200227 0023400000,0,israel
182,1253687689410416641,nanamaryto8,rt realmattcouch netanyahu and rival gantz sign unity government deal in israel httpstcokeclyqjfo5,20200424 1410120000,0,israel
183,1251274412722012161,annetappe,when the us alerted israel and nato about the coronavirus in november  why did trump not tell us so we could prepare  why did he not tell the governors so they could prepare,20200417 2220420000,0,israel
184,1235563349795942400,ragnigupta7,"indemtel netanyahu israel israelmfa mohfwindia indiandiplomacy israelmoh india and israel are best friends forever 
  love  amp love india",20200305 1350320000,0,israel
185,1218238236050558976,ghadachadarevia,"michael rubin of labour friends of israel

�the israel embassy helps us quite a lot when bad news stories come out about israel the embassy sends us information so we can counter it� it�s really helpful we work very closely together but a lot of it is behind the scenes�",20200117 1826430000,0,israel
186,1245991279990800385,forsimanu,my bro is missing his name is israel oghagha ukpedorhe just graduated from the university of benin from the department of social workhe has been missing since sunday evening on his way to his house at sapele roadpls if found or seen anywhere please call 08134245661 httpstcorxfeaopsjl,20200403 0827250000,0,israel
187,1235523098721554432,grfr39267907,breaking avigdor liebermans israel beyteinu will support a law limiting a prime minister to 2 terms and also support a law forbiding an indicted knesset from being tasked with forming a government httpstcohri2eqhh8e,20200305 1110360000,0,israel
188,1222153588211961857,stevewal63,israel folau shock and outrage greets catalans dragons signing httpstconjgxbpflov,20200128 1344560000,0,israel
189,1218592289422864384,kak0phony,rt degeneratething at only 6 years old bernard sanders founded the state of israel httpstcocn1eum036f,20200118 1753360000,0,israel
190,1217919000023314442,hanifaahmed01,reminder israel deliberately targeted amp bombed 161 mosques in gaza in 2014 41 were completely obliterated amp 120 were partially destroyed httpstcow1s1whugao,20200116 2118120000,0,israel
191,1218521681678893056,jawwadpak,"since the beginning of 2020 israel arrested 200 palestinians the arrests include 21 children under the age of 18 the youngest of them is 13 years old

httpstcofgkdzgtvgq",20200118 1313020000,0,israel
192,1223688123898572800,haaretzcom,its impossible to prevent the virus from making it to israel but we�re trying to delay it as much as possible� httpstco2dlddnkufb,20200201 1922380000,0,israel
193,1231090317924847618,leylakhalid22,httpstcobnwyz5dtkr  no israel involv no one care of humanrightsviolations,20200222 0536190000,0,israel
